,Gu_code,X,Y,light_num,cross_num,subway_num,school_num,land_value,center_div,island,limit_vel,road_num,road_size,load_length,acc_num
959,II,129.167418200 ,35.163336520 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,2253941.935000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.000000000 ,11.667000000 ,1434.000000000 ,6.000000000 
960,II,129.168306300 ,35.163725060 ,6.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1696771.052000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,12.175000000 ,1445.667000000 ,15.000000000 
961,II,129.180457800 ,35.164588590 ,14.000000000 ,3.000000000 ,0.000000000 ,2.000000000 ,1083642.857000000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,23.333000000 ,2563.667000000 ,22.000000000 
962,II,129.167160800 ,35.165437770 ,0.000000000 ,0.000000000 ,1.000000000 ,1.000000000 ,2281666.666000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.000000000 ,11.000000000 ,558.000000000 ,1.000000000 
963,II,129.177581900 ,35.166863560 ,20.000000000 ,4.000000000 ,0.000000000 ,0.000000000 ,2818700.000000000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.333000000 ,22.500000000 ,1350.000000000 ,21.000000000 
964,II,129.127974200 ,35.168617810 ,7.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,3715500.000000000 ,1.000000000 ,0.000000000 ,60.000000000 ,4.500000000 ,31.112000000 ,4064.500000000 ,10.000000000 
965,II,129.170855600 ,35.173404210 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,978663.636300000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,13.000000000 ,1342.000000000 ,3.000000000 
966,II,129.165621400 ,35.174038900 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1006942.857000000 ,0.000000000 ,0.000000000 ,43.333000000 ,1.667000000 ,11.720000000 ,379.500000000 ,2.000000000 
967,II,128.980371100 ,35.100421240 ,11.000000000 ,2.000000000 ,1.000000000 ,1.000000000 ,2300778.947000000 ,0.000000000 ,0.000000000 ,53.333000000 ,2.667000000 ,28.000000000 ,9180.000000000 ,40.000000000 
968,II,128.973583400 ,35.103618090 ,0.000000000 ,0.000000000 ,1.000000000 ,2.000000000 ,2633800.000000000 ,0.000000000 ,0.000000000 ,53.333000000 ,2.667000000 ,20.000000000 ,5963.667000000 ,20.000000000 
969,II,128.995039500 ,35.057639020 ,9.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,410680.000000000 ,0.000000000 ,0.000000000 ,46.667000000 ,2.000000000 ,22.500000000 ,3348.000000000 ,1.000000000 
970,II,128.974666400 ,35.060853710 ,15.000000000 ,1.000000000 ,0.000000000 ,1.000000000 ,599346.666600000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,15.667000000 ,4447.333000000 ,29.000000000 
971,II,128.960229800 ,35.090146840 ,17.000000000 ,4.000000000 ,0.000000000 ,0.000000000 ,645883.333300000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,22.500000000 ,3453.500000000 ,8.000000000 
972,II,128.973036500 ,35.090908520 ,19.000000000 ,3.000000000 ,1.000000000 ,0.000000000 ,1026235.714000000 ,0.000000000 ,0.000000000 ,46.667000000 ,1.667000000 ,11.333000000 ,1957.000000000 ,21.000000000 
973,II,128.960497400 ,35.098584960 ,7.000000000 ,1.000000000 ,0.000000000 ,3.000000000 ,1414458.333000000 ,0.000000000 ,0.000000000 ,44.000000000 ,2.200000000 ,16.333000000 ,2922.333000000 ,26.000000000 
974,II,128.983080100 ,35.102955900 ,0.000000000 ,0.000000000 ,0.000000000 ,3.000000000 ,1051978.571000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,12.000000000 ,1872.500000000 ,7.000000000 
975,II,128.962065300 ,35.114789060 ,17.000000000 ,4.000000000 ,0.000000000 ,1.000000000 ,896211.111100000 ,0.000000000 ,3.000000000 ,50.000000000 ,2.500000000 ,27.000000000 ,8990.000000000 ,25.000000000 
976,II,129.092835400 ,35.241701730 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1819681.818000000 ,0.000000000 ,0.000000000 ,45.000000000 ,2.500000000 ,16.500000000 ,6688.000000000 ,11.000000000 
977,II,129.092863400 ,35.246181270 ,11.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,1429585.714000000 ,0.000000000 ,3.000000000 ,76.000000000 ,3.200000000 ,25.500000000 ,14247.500000000 ,47.000000000 
978,II,129.092063600 ,35.248657180 ,13.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,1775777.777000000 ,0.000000000 ,0.000000000 ,60.000000000 ,3.000000000 ,27.500000000 ,13285.500000000 ,84.000000000 
979,II,129.103285500 ,35.298055560 ,13.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,255691.891800000 ,1.000000000 ,0.000000000 ,56.667000000 ,2.667000000 ,22.000000000 ,13354.000000000 ,34.000000000 
980,II,129.115191900 ,35.217206900 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,1051980.000000000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,9.211000000 ,369.457000000 ,20.000000000 
981,II,129.086524900 ,35.231187840 ,19.000000000 ,4.000000000 ,0.000000000 ,0.000000000 ,6930828.571000000 ,0.000000000 ,0.000000000 ,60.000000000 ,1.500000000 ,15.500000000 ,1617.500000000 ,65.000000000 
982,II,129.087900300 ,35.238048240 ,10.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,2083930.769000000 ,0.000000000 ,0.000000000 ,47.500000000 ,1.250000000 ,12.000000000 ,1391.667000000 ,32.000000000 
983,II,129.091541000 ,35.248530620 ,14.000000000 ,1.000000000 ,1.000000000 ,1.000000000 ,2434961.111000000 ,0.000000000 ,0.000000000 ,60.000000000 ,2.500000000 ,13.333000000 ,518.667000000 ,28.000000000 
984,II,129.056752500 ,35.250070120 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,308777.777700000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,8.000000000 ,1458.000000000 ,6.000000000 
985,II,129.084207100 ,35.267037210 ,15.000000000 ,2.000000000 ,0.000000000 ,2.000000000 ,1122032.500000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,17.500000000 ,2311.500000000 ,8.000000000 
986,II,128.873987900 ,35.141313610 ,23.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,133000.000000000 ,0.000000000 ,4.000000000 ,55.000000000 ,3.250000000 ,30.000000000 ,38164.333000000 ,38.000000000 
987,II,128.862087200 ,35.084544990 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,380428.571400000 ,0.000000000 ,0.000000000 ,65.000000000 ,1.500000000 ,17.500000000 ,550.500000000 ,1.000000000 
988,II,128.881979800 ,35.084576870 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,775181.250000000 ,0.000000000 ,0.000000000 ,46.667000000 ,1.667000000 ,14.667000000 ,1182.000000000 ,3.000000000 
989,II,128.879868200 ,35.087490990 ,14.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,1221900.000000000 ,0.000000000 ,0.000000000 ,45.000000000 ,1.500000000 ,20.000000000 ,1037.000000000 ,3.000000000 
990,II,128.877447600 ,35.087500460 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,793914.285700000 ,0.000000000 ,6.000000000 ,50.000000000 ,2.000000000 ,22.500000000 ,943.500000000 ,4.000000000 
991,II,128.849227800 ,35.088965520 ,16.000000000 ,4.000000000 ,0.000000000 ,0.000000000 ,372736.363600000 ,0.000000000 ,0.000000000 ,65.000000000 ,2.500000000 ,26.693000000 ,2112.333000000 ,14.000000000 
992,II,128.846030400 ,35.091862430 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,559775.000000000 ,0.000000000 ,0.000000000 ,55.000000000 ,1.500000000 ,20.000000000 ,650.000000000 ,2.000000000 
993,II,128.868587900 ,35.093513370 ,13.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,424225.000000000 ,0.000000000 ,0.000000000 ,70.000000000 ,2.500000000 ,22.500000000 ,3891.000000000 ,1.000000000 
994,II,128.849214000 ,35.094371180 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,490862.500000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,17.500000000 ,742.000000000 ,1.000000000 
995,II,128.846021000 ,35.095640840 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,481142.857100000 ,0.000000000 ,0.000000000 ,65.000000000 ,2.000000000 ,22.500000000 ,800.000000000 ,20.000000000 
996,II,128.866493900 ,35.097979430 ,9.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,483116.666600000 ,0.000000000 ,0.000000000 ,70.000000000 ,2.500000000 ,20.000000000 ,2853.000000000 ,1.000000000 
997,II,128.827665200 ,35.101949840 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,268933.333300000 ,1.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,15.000000000 ,1033.500000000 ,1.000000000 
998,II,128.946561000 ,35.212358310 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,763842.857100000 ,0.000000000 ,1.000000000 ,43.333000000 ,1.333000000 ,6.333000000 ,1857.667000000 ,5.000000000 
999,II,128.991290000 ,35.220078210 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,541360.000000000 ,0.000000000 ,0.000000000 ,42.500000000 ,1.250000000 ,24.060000000 ,9672.500000000 ,2.000000000 
1000,II,128.834516600 ,35.093463750 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,236250.000000000 ,1.000000000 ,0.000000000 ,70.000000000 ,2.000000000 ,25.000000000 ,4537.333000000 ,2.000000000 
1001,II,128.918575800 ,35.104866710 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,384940.000000000 ,0.000000000 ,0.000000000 ,60.000000000 ,3.000000000 ,36.870000000 ,1627.349000000 ,2.000000000 
1002,II,128.871979200 ,35.104578940 ,15.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,157864.705800000 ,1.000000000 ,0.000000000 ,65.000000000 ,3.000000000 ,30.000000000 ,2140.000000000 ,4.000000000 
1003,II,128.878211800 ,35.112480540 ,15.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,308905.555500000 ,2.000000000 ,0.000000000 ,65.000000000 ,3.000000000 ,25.428000000 ,5590.975000000 ,15.000000000 
1004,II,128.878217800 ,35.103939040 ,20.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,596071.428500000 ,4.000000000 ,0.000000000 ,60.000000000 ,3.000000000 ,30.000000000 ,1500.000000000 ,7.000000000 
1005,II,128.882989200 ,35.112494720 ,3.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,214825.000000000 ,1.000000000 ,0.000000000 ,63.333000000 ,2.667000000 ,27.500000000 ,7960.500000000 ,4.000000000 
1006,II,128.883007800 ,35.108329100 ,20.000000000 ,4.000000000 ,0.000000000 ,0.000000000 ,260300.000000000 ,0.000000000 ,0.000000000 ,60.000000000 ,2.000000000 ,22.500000000 ,1551.000000000 ,4.000000000 
1007,II,128.878239800 ,35.148650790 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,538666.666600000 ,0.000000000 ,0.000000000 ,60.000000000 ,4.000000000 ,34.547000000 ,5675.388000000 ,3.000000000 
1008,II,128.907724900 ,35.086414380 ,16.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,842400.000000000 ,0.000000000 ,0.000000000 ,30.000000000 ,1.500000000 ,17.500000000 ,1094.000000000 ,1.000000000 
1009,II,128.911810100 ,35.086773460 ,10.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,937166.666600000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.500000000 ,20.000000000 ,2418.000000000 ,3.000000000 
1010,II,128.950398500 ,35.165715320 ,15.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,916633.333300000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.500000000 ,30.000000000 ,878.019000000 ,1.000000000 
1011,II,129.081816700 ,35.175120840 ,13.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,1753307.407000000 ,1.000000000 ,0.000000000 ,50.000000000 ,1.000000000 ,10.750000000 ,2898.000000000 ,73.000000000 
1012,II,129.082079300 ,35.175250310 ,8.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,1588533.333000000 ,1.000000000 ,0.000000000 ,60.000000000 ,2.000000000 ,14.333000000 ,3655.333000000 ,69.000000000 
1013,II,129.075167500 ,35.181172740 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,1920628.571000000 ,0.000000000 ,0.000000000 ,45.000000000 ,2.000000000 ,13.000000000 ,352.000000000 ,17.000000000 
1014,II,129.093248400 ,35.185898400 ,10.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,1000484.444000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.500000000 ,7.000000000 ,536.286000000 ,27.000000000 
1015,II,129.072333200 ,35.194198680 ,14.000000000 ,2.000000000 ,0.000000000 ,2.000000000 ,1378925.000000000 ,0.000000000 ,1.000000000 ,45.000000000 ,2.000000000 ,17.000000000 ,976.333000000 ,7.000000000 
1016,II,129.063489900 ,35.196202490 ,12.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,1318878.571000000 ,0.000000000 ,0.000000000 ,60.000000000 ,3.000000000 ,21.250000000 ,526.750000000 ,21.000000000 
1017,II,129.110289700 ,35.147377520 ,8.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,3439788.235000000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,15.000000000 ,5110.000000000 ,57.000000000 
1018,II,129.128022600 ,35.157056340 ,10.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,1794120.000000000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,21.000000000 ,2739.500000000 ,20.000000000 
1019,II,129.113054200 ,35.157271020 ,6.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,3600347.058000000 ,0.000000000 ,1.000000000 ,55.000000000 ,2.500000000 ,22.079000000 ,2997.667000000 ,48.000000000 
1020,II,129.125168500 ,35.157477490 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,1998586.956000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,6.200000000 ,197.000000000 ,11.000000000 
1021,II,129.120152300 ,35.161098150 ,17.000000000 ,4.000000000 ,0.000000000 ,1.000000000 ,1644012.000000000 ,0.000000000 ,0.000000000 ,43.333000000 ,1.333000000 ,15.500000000 ,473.250000000 ,38.000000000 
1022,II,129.122952400 ,35.166371840 ,17.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,2180877.777000000 ,0.000000000 ,0.000000000 ,57.500000000 ,2.000000000 ,30.000000000 ,8100.000000000 ,26.000000000 
1023,II,129.117656600 ,35.168114810 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,4057941.666000000 ,0.000000000 ,0.000000000 ,55.000000000 ,2.000000000 ,23.000000000 ,4596.500000000 ,38.000000000 
1024,II,128.972098100 ,35.125461430 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,684751.111100000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,7.800000000 ,388.800000000 ,4.000000000 
1025,II,128.967104700 ,35.138854120 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,811436.363600000 ,1.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,11.000000000 ,960.500000000 ,1.000000000 
1026,II,128.979547900 ,35.141222590 ,14.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,1453637.500000000 ,0.000000000 ,0.000000000 ,60.000000000 ,2.000000000 ,20.000000000 ,2269.667000000 ,18.000000000 
1027,II,129.016217600 ,35.149757460 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1042504.166000000 ,1.000000000 ,0.000000000 ,40.000000000 ,1.500000000 ,8.750000000 ,1542.500000000 ,34.000000000 
1028,II,128.998246300 ,35.153693020 ,0.000000000 ,1.000000000 ,0.000000000 ,1.000000000 ,1286336.363000000 ,1.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,25.500000000 ,6220.500000000 ,25.000000000 
1029,II,128.986735600 ,35.154095340 ,18.000000000 ,3.000000000 ,0.000000000 ,1.000000000 ,1655215.384000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,15.000000000 ,2429.000000000 ,19.000000000 
1030,II,128.977249100 ,35.165370340 ,0.000000000 ,0.000000000 ,1.000000000 ,1.000000000 ,777142.857100000 ,0.000000000 ,0.000000000 ,35.000000000 ,1.000000000 ,6.000000000 ,535.500000000 ,5.000000000 
1031,II,128.988518600 ,35.169753150 ,14.000000000 ,2.000000000 ,0.000000000 ,2.000000000 ,860284.210500000 ,1.000000000 ,1.000000000 ,45.000000000 ,2.500000000 ,20.333000000 ,4376.333000000 ,39.000000000 
1032,II,128.976211100 ,35.183128240 ,11.000000000 ,2.000000000 ,0.000000000 ,1.000000000 ,970480.000000000 ,0.000000000 ,0.000000000 ,65.000000000 ,3.000000000 ,32.000000000 ,9401.500000000 ,18.000000000 
1033,II,128.989267100 ,35.186932370 ,10.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,681589.795900000 ,1.000000000 ,0.000000000 ,52.500000000 ,1.750000000 ,9.250000000 ,462.750000000 ,35.000000000 
1034,JJ,129.028214600 ,35.097747090 ,14.000000000 ,2.000000000 ,1.000000000 ,0.000000000 ,8278217.391000000 ,0.000000000 ,0.000000000 ,53.333000000 ,2.333000000 ,22.000000000 ,1822.000000000 ,98.000000000 
1035,JJ,129.035472200 ,35.098182810 ,12.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,3694470.588000000 ,0.000000000 ,2.000000000 ,60.000000000 ,4.000000000 ,31.667000000 ,13583.333000000 ,52.000000000 
1036,JJ,129.031291600 ,35.099280620 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,23712458.330000000 ,0.000000000 ,1.000000000 ,50.000000000 ,1.500000000 ,7.600000000 ,358.800000000 ,13.000000000 
1037,JJ,129.015195400 ,35.114982210 ,21.000000000 ,3.000000000 ,0.000000000 ,1.000000000 ,2049821.739000000 ,0.000000000 ,0.000000000 ,43.333000000 ,2.333000000 ,22.000000000 ,5656.000000000 ,23.000000000 
1038,JJ,129.011694900 ,35.101264310 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,444948.529400000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,8.000000000 ,931.375000000 ,27.000000000 
1039,JJ,129.013254200 ,35.116211020 ,0.000000000 ,0.000000000 ,0.000000000 ,5.000000000 ,833523.913000000 ,0.000000000 ,3.000000000 ,50.000000000 ,2.000000000 ,12.500000000 ,660.750000000 ,21.000000000 
1040,JJ,129.021419900 ,35.116363650 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,400441.111100000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.000000000 ,9.500000000 ,3065.125000000 ,6.000000000 
1041,JJ,129.038211600 ,35.112042240 ,18.000000000 ,3.000000000 ,0.000000000 ,1.000000000 ,1587768.750000000 ,1.000000000 ,4.000000000 ,55.000000000 ,2.500000000 ,27.500000000 ,13576.250000000 ,68.000000000 
1042,JJ,129.039444100 ,35.114843090 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,4281800.000000000 ,1.000000000 ,0.000000000 ,55.000000000 ,2.500000000 ,20.333000000 ,8750.667000000 ,64.000000000 
1043,JJ,129.040374900 ,35.122733960 ,0.000000000 ,0.000000000 ,1.000000000 ,1.000000000 ,1868935.849000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,7.400000000 ,462.400000000 ,32.000000000 
1044,JJ,129.043465700 ,35.123736960 ,5.000000000 ,1.000000000 ,1.000000000 ,2.000000000 ,1914534.782000000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.500000000 ,12.500000000 ,1773.000000000 ,22.000000000 
1045,JJ,129.046196500 ,35.132260930 ,11.000000000 ,0.000000000 ,0.000000000 ,2.000000000 ,801284.444400000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,10.000000000 ,402.500000000 ,5.000000000 
1046,JJ,129.061943100 ,35.139096990 ,20.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,3891928.571000000 ,0.000000000 ,0.000000000 ,55.000000000 ,3.000000000 ,19.000000000 ,307.000000000 ,37.000000000 
1047,JJ,129.069641700 ,35.071236460 ,9.000000000 ,2.000000000 ,0.000000000 ,2.000000000 ,626381.818100000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.333000000 ,10.000000000 ,1284.667000000 ,3.000000000 
1048,JJ,129.068173600 ,35.074233770 ,0.000000000 ,0.000000000 ,0.000000000 ,2.000000000 ,600275.000000000 ,0.000000000 ,0.000000000 ,30.000000000 ,1.000000000 ,12.000000000 ,1037.500000000 ,22.000000000 
1049,JJ,129.074177100 ,35.074919870 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,586881.250000000 ,0.000000000 ,2.000000000 ,50.000000000 ,1.500000000 ,13.667000000 ,4259.333000000 ,6.000000000 
1050,JJ,129.059973000 ,35.093949590 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,452892.857100000 ,0.000000000 ,0.000000000 ,35.000000000 ,1.000000000 ,9.091000000 ,224.545000000 ,8.000000000 
1051,JJ,129.062338600 ,35.161692710 ,10.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,4716750.000000000 ,0.000000000 ,1.000000000 ,44.000000000 ,2.000000000 ,28.750000000 ,7246.250000000 ,78.000000000 
1052,JJ,129.063229400 ,35.142758590 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,2654012.500000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,10.333000000 ,345.000000000 ,24.000000000 
1053,JJ,129.030059300 ,35.147409120 ,0.000000000 ,0.000000000 ,0.000000000 ,2.000000000 ,935653.191400000 ,0.000000000 ,0.000000000 ,43.333000000 ,1.333000000 ,8.360000000 ,3435.600000000 ,28.000000000 
1054,JJ,129.028350000 ,35.147965990 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,708966.666600000 ,0.000000000 ,0.000000000 ,40.000000000 ,1.000000000 ,6.900000000 ,1494.250000000 ,5.000000000 
1055,JJ,129.062374400 ,35.150520120 ,11.000000000 ,2.000000000 ,0.000000000 ,0.000000000 ,1467828.571000000 ,1.000000000 ,1.000000000 ,48.750000000 ,2.125000000 ,19.750000000 ,1178.750000000 ,46.000000000 
1056,JJ,129.032748800 ,35.151459270 ,0.000000000 ,0.000000000 ,1.000000000 ,0.000000000 ,867339.130400000 ,1.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,13.500000000 ,1154.245000000 ,15.000000000 
1057,JJ,129.065513700 ,35.154523340 ,13.000000000 ,1.000000000 ,1.000000000 ,1.000000000 ,2366100.000000000 ,0.000000000 ,0.000000000 ,55.000000000 ,2.500000000 ,26.000000000 ,1189.667000000 ,43.000000000 
1058,JJ,129.036064300 ,35.154539870 ,12.000000000 ,1.000000000 ,0.000000000 ,1.000000000 ,1336778.048000000 ,1.000000000 ,0.000000000 ,45.000000000 ,3.000000000 ,13.917000000 ,2805.000000000 ,35.000000000 
1059,JJ,129.067190600 ,35.157789620 ,0.000000000 ,0.000000000 ,0.000000000 ,2.000000000 ,1850156.818000000 ,0.000000000 ,0.000000000 ,45.000000000 ,1.000000000 ,12.000000000 ,530.333000000 ,8.000000000 
1060,JJ,129.030589500 ,35.162873430 ,12.000000000 ,1.000000000 ,0.000000000 ,3.000000000 ,1023044.444000000 ,0.000000000 ,0.000000000 ,60.000000000 ,3.000000000 ,25.000000000 ,2888.000000000 ,5.000000000 
1061,JJ,129.061119500 ,35.163720560 ,0.000000000 ,0.000000000 ,2.000000000 ,0.000000000 ,2591793.103000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.500000000 ,19.000000000 ,784.333000000 ,24.000000000 
1062,JJ,129.051682900 ,35.164267340 ,17.000000000 ,2.000000000 ,0.000000000 ,1.000000000 ,1860872.727000000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,11.000000000 ,218.667000000 ,9.000000000 
1063,JJ,129.053262200 ,35.164942770 ,7.000000000 ,2.000000000 ,0.000000000 ,1.000000000 ,2101159.459000000 ,0.000000000 ,0.000000000 ,55.000000000 ,2.000000000 ,7.450000000 ,596.167000000 ,12.000000000 
1064,JJ,129.085196700 ,35.201437620 ,0.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,3390769.565000000 ,0.000000000 ,0.000000000 ,52.500000000 ,1.750000000 ,19.750000000 ,2664.000000000 ,47.000000000 
1065,JJ,129.069730900 ,35.207911090 ,15.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,727650.000000000 ,0.000000000 ,4.000000000 ,50.000000000 ,2.167000000 ,22.167000000 ,1974.333000000 ,92.000000000 
1066,JJ,129.103400900 ,35.192975650 ,12.000000000 ,3.000000000 ,0.000000000 ,0.000000000 ,1712145.833000000 ,0.000000000 ,0.000000000 ,60.000000000 ,1.500000000 ,12.800000000 ,420.600000000 ,13.000000000 
1067,JJ,129.058243000 ,35.195197590 ,15.000000000 ,1.000000000 ,0.000000000 ,1.000000000 ,1839092.307000000 ,0.000000000 ,0.000000000 ,50.000000000 ,2.000000000 ,28.333000000 ,729.333000000 ,20.000000000 
1068,JJ,129.060463700 ,35.197640560 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,4219730.769000000 ,0.000000000 ,1.000000000 ,50.000000000 ,1.000000000 ,15.600000000 ,314.800000000 ,39.000000000 
1069,JJ,129.101790900 ,35.204629060 ,4.000000000 ,1.000000000 ,1.000000000 ,0.000000000 ,2762980.000000000 ,0.000000000 ,0.000000000 ,60.000000000 ,1.500000000 ,12.000000000 ,4404.250000000 ,18.000000000 
1070,JJ,129.104143700 ,35.209949870 ,11.000000000 ,1.000000000 ,0.000000000 ,0.000000000 ,1342738.235000000 ,0.000000000 ,0.000000000 ,46.667000000 ,1.667000000 ,12.500000000 ,4580.000000000 ,28.000000000 
1071,JJ,129.072881600 ,35.212715460 ,13.000000000 ,1.000000000 ,0.000000000 ,2.000000000 ,1681154.166000000 ,0.000000000 ,0.000000000 ,30.000000000 ,1.500000000 ,15.214000000 ,2784.667000000 ,23.000000000 
1072,JJ,129.108500400 ,35.132953710 ,0.000000000 ,0.000000000 ,0.000000000 ,1.000000000 ,1159650.000000000 ,0.000000000 ,0.000000000 ,47.500000000 ,2.750000000 ,34.000000000 ,6061.000000000 ,4.000000000 
1073,JJ,129.082431800 ,35.138303120 ,9.000000000 ,1.000000000 ,0.000000000 ,2.000000000 ,1094737.037000000 ,0.000000000 ,0.000000000 ,30.000000000 ,1.000000000 ,11.500000000 ,421.500000000 ,11.000000000 
1074,JJ,129.072276700 ,35.140513900 ,0.000000000 ,0.000000000 ,0.000000000 ,0.000000000 ,1855634.615000000 ,0.000000000 ,0.000000000 ,50.000000000 ,1.000000000 ,12.750000000 ,453.000000000 ,1.000000000 
1075,JJ,129.002536900 ,35.209467060 ,20.000000000 ,2.000000000 ,1.000000000 ,0.000000000 ,1119822.727000000 ,3.000000000 ,0.000000000 ,56.000000000 ,2.800000000 ,14.229000000 ,8989.000000000 ,48.000000000 
